race_hash,month,date,date_display,race_name,race_url,distance_km,elevation_m,distance_elevation_raw,price,town,province,status,scraped_at
7a47aa9af890,Juny 2026,2026-06-20,20/06/2026,Nit de Vertic,https://www.instagram.com/nitdevertic,12,325,12km D+325m,,Sant Llorenç Savall,BARCELONA,ACTIVA,2026-04-02T20:57:50.400147+00:00
13976d031872,Juny 2026,,TBD,Trail Reus-Prades-Reus,https://www.rockthesport.com/ca/esdeveniment/1744176757,54.8,,"54,8km",,Reus,TARRAGONA,ACTIVA,2026-04-02T20:57:50.400165+00:00
cf992200cd0f,Juny 2026,,TBD,Trail Reus-Prades-Reus,https://www.rockthesport.com/ca/esdeveniment/1744176757,37.3,,"37,3km",,Reus,TARRAGONA,ACTIVA,2026-04-02T20:57:50.400181+00:00
0fc0fa329c08,Juny 2026,,TBD,Pujada de Bagà a Coll de Pal,https://www.avaibooksports.com/inscripcion/pujada-de-baga-a-coll-de-pal-milla-vertical-baga-puigllancada-vertical-coll-de-pal/inscripcion_datos/,17,,17km,,Bagà,BARCELONA,ACTIVA,2026-04-02T20:57:50.400197+00:00
11c82f69ef93,Juny 2026,,TBD,Milla Vertical Bagà-Puigllançada,https://www.avaibooksports.com/inscripcion/pujada-de-baga-a-coll-de-pal-milla-vertical-baga-puigllancada-vertical-coll-de-pal/inscripcion_datos/,11.5,,"11,5km",,Bagà,BARCELONA,ACTIVA,2026-04-02T20:57:50.400213+00:00
91cfb84efe95,Juny 2026,,TBD,Vertical Coll de Pal,https://www.avaibooksports.com/inscripcion/pujada-de-baga-a-coll-de-pal-milla-vertical-baga-puigllancada-vertical-coll-de-pal/inscripcion_datos/,12.5,,"12,5km",,Bagà,BARCELONA,ACTIVA,2026-04-02T20:57:50.400228+00:00
42c963f54a74,Juny 2026,,TBD,Cursa Cirera de Corbins,https://cursacireraterrades.com/,19,800,19km D+800m,,Terrades,GIRONA,ACTIVA,2026-04-02T20:57:50.400244+00:00
c3da1c6dfa4f,Juny 2026,,TBD,Cursa Cirera de Corbins,https://cursacireraterrades.com/,13,430,13km D+430m,,Terrades,GIRONA,ACTIVA,2026-04-02T20:57:50.400259+00:00
8adfd4d20c29,Juny 2026,,TBD,Cursa de la Cirera,https://cursacorbins.cat/cursa/,10,,10km,,Corbins,LLEIDA,ACTIVA,2026-04-02T20:57:50.400274+00:00
bca5fb6d2d48,Juny 2026,,TBD,Cursa de la Cirera,https://cursacorbins.cat/cursa/,5,,5km,,Corbins,LLEIDA,ACTIVA,2026-04-02T20:57:50.400290+00:00
35eb683367d7,Juny 2026,,TBD,Pujada solidària a la creu de Gurb VERTICAL,https://www.unioexcursionistavic.org/activitats/12a-pujada-solidaria-a-la-creu-de-gurb/,1.9,300,"1,9km D+300m",,Vic,BARCELONA,ACTIVA,2026-04-02T20:57:50.400307+00:00
efa97a92034d,Juny 2026,,TBD,Trail Rubinit,https://www.rubinit.cat/,14,,14km,,Rubinat,LLEIDA,ACTIVA,2026-04-02T20:57:50.400322+00:00
3600a55e9e2e,Juny 2026,,TBD,Trail Rubinit,https://www.rubinit.cat/,9,,9km,,Rubinat,LLEIDA,ACTIVA,2026-04-02T20:57:50.400338+00:00
fcb7e008a40a,Juny 2026,,TBD,La Ferradura de Vall·llobrega,https://senglanotstrailrunningclub.godaddysites.com/,21,830,21km D+830m,,Vall-llobrega,GIRONA,ACTIVA,2026-04-02T20:57:50.400353+00:00
a95d05a1fdff,Juny 2026,,TBD,La Ferradura de Vall·llobrega,https://senglanotstrailrunningclub.godaddysites.com/,15,550,15km D+550m,,Vall-llobrega,GIRONA,ACTIVA,2026-04-02T20:57:50.400369+00:00
bbab89551259,Juny 2026,,TBD,Pujada a Miramar,https://www.aaeet.com/wp/,14.5,535,"14,5km D+535m",,Valls,TARRAGONA,ACTIVA,2026-04-02T20:57:50.400384+00:00
eb67df5df7c9,Juny 2026,,TBD,Cursa de la Guineu,https://cursaguineu.cat/,5,,5km,,Vilanova de Bellpuig,LLEIDA,ACTIVA,2026-04-02T20:57:50.400398+00:00
95126907d773,Juny 2026,,TBD,Cursa de la Guineu,https://cursaguineu.cat/,10,13,10km D+13m,,Vilanova de Bellpuig,LLEIDA,ACTIVA,2026-04-02T20:57:50.400412+00:00
908295d51105,Juny 2026,,TBD,Trail Nocturna Lo Tossal,https://clubexcursionistaalpicat.org/ii-trail-nocturna-lo-tossal/,14,250,14km D+250m,,Alpicat,TARRAGONA,ACTIVA,2026-04-02T20:57:50.400445+00:00
ee88eb33c825,Juny 2026,,TBD,Trail Nocturna Lo Tossal,https://clubexcursionistaalpicat.org/ii-trail-nocturna-lo-tossal/,8,100,8km D+100m,,Alpicat,TARRAGONA,ACTIVA,2026-04-02T20:57:50.400462+00:00
7085c7e7ff10,Juny 2026,,TBD,Trail El Vendrell,https://trailelvendrell.runnerselvendrell.cat/,13,270,13km D+270m,,El Vendrell,TARRAGONA,ACTIVA,2026-04-02T20:57:50.400478+00:00
8073498914c0,Juny 2026,,TBD,Vertical Aran,https://eraportadaran.com/vertical-aran/,4.2,1200,"4,2km D+1200m",,Vielha,BARCELONA,ACTIVA,2026-04-02T20:57:50.400508+00:00
ff8b288e9a10,Juny 2026,,TBD,Cros de Sant Joan i Elois,https://www.9hsports.cat/ca/informacio_cursa/943,6,90,6km D+90m,,Prats de Lluçanès,BARCELONA,ACTIVA,2026-04-02T20:57:50.400524+00:00
36c24952559e,Juny 2026,,TBD,Night Trail Lloret,https://nighttraillloret.com/es,14,450,14km D+450m,,Lloret,BARCELONA,ACTIVA,2026-04-02T20:57:50.400539+00:00
56eecda16e0b,Juny 2026,,TBD,Night Trail Lloret,https://nighttraillloret.com/es,7,280,7km D+280m,,Lloret,BARCELONA,ACTIVA,2026-04-02T20:57:50.400555+00:00
2ba48e779459,Juny 2026,,TBD,Pujada i Baixada a Batet,https://www.pujaibaixabatet.com/,15,,15km,,Olot,GIRONA,ACTIVA,2026-04-02T20:57:50.400571+00:00
acfeaf37a14c,Juny 2026,,TBD,Pujada i Baixada a Batet,https://www.pujaibaixabatet.com/,9,,9km,,Olot,GIRONA,ACTIVA,2026-04-02T20:57:50.400586+00:00
3a929d9df552,Juny 2026,,TBD,Moontrail Llavaneres,https://ajllavaneres.cat/moontrail24,12,570,12km D+570m,,St Andreu de Llavaneres,GIRONA,ACTIVA,2026-04-02T20:57:50.400602+00:00
dcc06228ab2a,Juny 2026,,TBD,La Directa al Tibidabo,https://cegracia.cat/la-directa/,5,450,5km D+450m,,Barcelona,BARCELONA,ACTIVA,2026-04-02T20:57:50.400617+00:00
605397b77eb7,Juny 2026,,TBD,Cursa benefica malalties minoritàries,https://www.cursa-benefica-malalties-minoritaries.es/,12,650,12km D+650m,,Badalona,BARCELONA,ACTIVA,2026-04-02T20:57:50.400633+00:00
06b092d88997,Juny 2026,,TBD,Cursa benefica malalties minoritàries,https://www.cursa-benefica-malalties-minoritaries.es/,7.5,350,"7,5km D+350m",,Badalona,BARCELONA,ACTIVA,2026-04-02T20:57:50.400648+00:00
96f9341bd693,Juny 2026,,TBD,Entre Castells nocturna,https://entrecastells.cat/,8.3,270,"8,3km D+270m",,Vilajuïga,GIRONA,ACTIVA,2026-04-02T20:57:50.400664+00:00
48f9adc780c7,Juny 2026,,TBD,Be-Vertikal,https://www.instagram.com/tonimof/,5,900,5km D+900m,,Bagà,BARCELONA,ACTIVA,2026-04-02T20:57:50.400680+00:00
b5c89a705910,Juny 2026,,TBD,Aran per Espòrt,http://emaransportsfoundation.org/home/eventos/verano/em_aran_era_longa/,15,850,15km D+850m,,Vielha,LLEIDA,ACTIVA,2026-04-02T20:57:50.400695+00:00
0d515728057b,Juny 2026,,TBD,Aran per Espòrt,http://emaransportsfoundation.org/home/eventos/verano/em_aran_era_cuerta/,7.5,280,"7,5km D+280m",,Vielha,LLEIDA,ACTIVA,2026-04-02T20:57:50.400712+00:00
a9f353baf353,Juny 2026,,TBD,Cross del Traginer,https://www.facebook.com/Cross-del-Traginer-de-Balsareny-483072241880663/,13,250,13km D+250m,,Balsareny,BARCELONA,ACTIVA,2026-04-02T20:57:50.400728+00:00
e975dcf76f68,Juny 2026,,TBD,Cross del Traginer,https://www.facebook.com/Cross-del-Traginer-de-Balsareny-483072241880663/,7,150,7km D+150m,,Balsareny,BARCELONA,ACTIVA,2026-04-02T20:57:50.400743+00:00
2a666fcf1ff7,Juliol 2026,2026-07-01,01/07/2026,Aran by UTMB,https://valdaran.utmb.world/,10,600,10km D+600m,,Vielha,LLEIDA,ACTIVA,2026-04-02T20:57:50.400940+00:00
36151280ccf0,Juliol 2026,2026-07-02,02/07/2026,Aran by UTMB,https://valdaran.utmb.world/,55,3300,55km D+3300m,,Vielha,LLEIDA,ACTIVA,2026-04-02T20:57:50.400960+00:00
63872eb75d7a,Juliol 2026,2026-07-03,03/07/2026,Aran by UTMB,https://valdaran.utmb.world/,162,10700,162km D+10700m,,Vielha,LLEIDA,ACTIVA,2026-04-02T20:57:50.400978+00:00
39a04506b895,Juliol 2026,2026-07-03,03/07/2026,Aran by UTMB,https://valdaran.utmb.world/,110,6400,110km D+6400m,,Vielha,LLEIDA,ACTIVA,2026-04-02T20:57:50.400997+00:00
ac6f1e06746c,Juliol 2026,2026-07-04,04/07/2026,Aran by UTMB,https://valdaran.utmb.world/,18,900,18km D+900m,,Beret,LLEIDA,ACTIVA,2026-04-02T20:57:50.401016+00:00
40dc4890b3b1,Juliol 2026,2026-07-05,05/07/2026,Aran by UTMB,https://valdaran.utmb.world/,32,2100,32km D+2100m,,Vielha,LLEIDA,ACTIVA,2026-04-02T20:57:50.401034+00:00
5b081af06e6a,Juliol 2026,2026-07-11,11/07/2026,Corriols de Foc,https://www.corriols.cat/,30,1600,30km D+1600m,,Vallfogona de Ripollès,GIRONA,ACTIVA,2026-04-02T20:57:50.401053+00:00
984a93a3194b,Juliol 2026,2026-07-11,11/07/2026,Corriols de Foc,https://www.corriols.cat/,20,1300,20km D+1300m,,Vallfogona de Ripollès,GIRONA,ACTIVA,2026-04-02T20:57:50.401071+00:00
edd9bc24bc4e,Juliol 2026,2026-07-11,11/07/2026,Corriols de Foc,https://www.corriols.cat/,10,,10km,,Vallfogona de Ripollès,GIRONA,ACTIVA,2026-04-02T20:57:50.401090+00:00
21fc47d939ac,Juliol 2026,2026-07-12,12/07/2026,Trail Els Esterregalls,https://trailesterregalls.com/,21,900,21km D+900m,,Isòvol (Cerdanya),GIRONA,ACTIVA,2026-04-02T20:57:50.401108+00:00
0a41cb56fd8c,Juliol 2026,2026-07-12,12/07/2026,Trail Els Esterregalls,https://trailesterregalls.com/,15,550,15km D+550m,,Isòvol (Cerdanya),GIRONA,ACTIVA,2026-04-02T20:57:50.401127+00:00
f917a97e625e,Juliol 2026,,TBD,La Frontal de Puig-Reig,https://www.cquie.cat/lafrontal/,9.6,215,"9,6km D+215m",,Puig-Reig,BARCELONA,ACTIVA,2026-04-02T20:57:50.401144+00:00
0df90211cfe3,Juliol 2026,,TBD,Escornalbou Beertical,https://www.instagram.com/escornalboubeertical/,2.1,340,"2,1km D+340m",,L'Argentera,TARRAGONA,ACTIVA,2026-04-02T20:57:50.401162+00:00
ebb8ad9e03cc,Juliol 2026,,TBD,Cursa Nectarina Atlètica,https://www.alcarras.cat/nectarina-atletica,10,,10km,,Alcarràs,LLEIDA,ACTIVA,2026-04-02T20:57:50.401177+00:00
6ec81cb473d3,Juliol 2026,,TBD,Cursa Nectarina Atlètica,https://www.alcarras.cat/nectarina-atletica,5,,5km,,Alcarràs,LLEIDA,ACTIVA,2026-04-02T20:57:50.401193+00:00
e87ed2cab995,Juliol 2026,,TBD,Trail Fonts del Montseny,https://www.trailfontsdelmontseny.com/,29,1722,29km D+1722m,,Viladrau,GIRONA,ACTIVA,2026-04-02T20:57:50.401208+00:00
52f4364adea4,Juliol 2026,,TBD,Trail Fonts del Montseny,https://www.trailfontsdelmontseny.com/,19,1146,19km D+1146m,,Viladrau,GIRONA,ACTIVA,2026-04-02T20:57:50.401224+00:00
83edbecec859,Juliol 2026,,TBD,Trail Fonts del Montseny,https://www.trailfontsdelmontseny.com/,9,315,9km D+315m,,Viladrau,GIRONA,ACTIVA,2026-04-02T20:57:50.401239+00:00
a9ea506df443,Juliol 2026,,TBD,Trail Fonts del Montseny,https://www.trailfontsdelmontseny.com/,2.8,102,"2,8km D+102m",,Viladrau,GIRONA,ACTIVA,2026-04-02T20:57:50.401255+00:00
0fcf55177d6a,Juliol 2026,,TBD,Cursa d'estiu de Bagà - Trail d'Estiu,https://www.avaibooksports.com/inscripcion/cursa-d-estiu-de-baga-trail-d-estiu/inscripcion_datos/,17,,17km,,Bagà,BARCELONA,ACTIVA,2026-04-02T20:57:50.401276+00:00
1454cc7276a3,Juliol 2026,,TBD,Cursa d'estiu de Bagà - Trail d'Estiu,https://www.avaibooksports.com/inscripcion/cursa-d-estiu-de-baga-trail-d-estiu/inscripcion_datos/,12.2,,"12,2km",,Bagà,BARCELONA,ACTIVA,2026-04-02T20:57:50.401293+00:00
a059282bae1c,Juliol 2026,,TBD,Duesaigües Trail Night,https://www.naturetime.es/ca/DUESAIGUES-TRAIL/,22,1176,22km D+1176m,,Duesaigües,TARRAGONA,ACTIVA,2026-04-02T20:57:50.401310+00:00
c3bd4c37aefb,Juliol 2026,,TBD,Duesaigües Trail Night,https://www.naturetime.es/ca/DUESAIGUES-TRAIL/,11,588,11km D+588m,,Duesaigües,TARRAGONA,ACTIVA,2026-04-02T20:57:50.401326+00:00
a4f916c473c9,Juliol 2026,,TBD,Trail de Gósol,https://www.inscripcions.cat/camitrailgosol2025/,15.68,969,"15,68km D+969m",,Gósol,GIRONA,ACTIVA,2026-04-02T20:57:50.401342+00:00
03aaa12b632d,Juliol 2026,,TBD,La nocturna de Vilafant,https://www.vilafant.cat/per-temes/curses-caminades-itineraris-saludables-natura/cursa-la-nocturna-juliol,10,85,10km D+85m,,Vilafant,GIRONA,ACTIVA,2026-04-02T20:57:50.401358+00:00
f807d18f4d0b,Juliol 2026,,TBD,Cursa Nocturna La Granada,http://www.lagranada.com/web/cursa/presentacio.html,15,164,15km D+164m,,La Granada,BARCELONA,ACTIVA,2026-04-02T20:57:50.401375+00:00
3f16000a3ec4,Juliol 2026,,TBD,Cursa Nocturna La Granada,http://www.lagranada.com/web/cursa/presentacio.html,7,83,7km D+83m,,La Granada,BARCELONA,ACTIVA,2026-04-02T20:57:50.401390+00:00
2f210f8f58c5,Juliol 2026,,TBD,Cursa Nocturna El Camí dels Cavalls,https://www.ajuntamentdetremp.cat/actualitat/agenda/copy2_of_12a-cursa-nocturna-el-cami-dels-cavalls,6.7,,"6,7km",,Tremp,LLEIDA,ACTIVA,2026-04-02T20:57:50.401404+00:00
1dea0928b877,Agost 2026,2026-08-02,02/08/2026,Trobada Aristot,https://trobada-aristot.jimdofree.com/,23,1750,23km D+1750m,,Aristot,LLEIDA,ACTIVA,2026-04-02T20:57:50.401547+00:00
eb03e8f08809,Agost 2026,2026-08-02,02/08/2026,Trobada Aristot,https://trobada-aristot.jimdofree.com/,10,600,10km D+600m,,Aristot,LLEIDA,ACTIVA,2026-04-02T20:57:50.401566+00:00
1b0000fb226d,Agost 2026,2026-08-02,02/08/2026,Trobada Aristot,https://trobada-aristot.jimdofree.com/,16,1050,16km D+1050m,,Aristot,LLEIDA,ACTIVA,2026-04-02T20:57:50.401584+00:00
2056e233746c,Agost 2026,2026-08-02,02/08/2026,Trobada Aristot,https://trobada-aristot.jimdofree.com/,6.2,290,"6,2km D+290m",,Aristot,LLEIDA,ACTIVA,2026-04-02T20:57:50.401603+00:00
79942c6fe52b,Agost 2026,2026-08-29,29/8-05/09/2026,Pyrenees Stage Run,https://psr.run/en/,240,15000,240km D+15000m,,Ribes de Freser,GIRONA,ACTIVA,2026-04-02T20:57:50.401622+00:00
758633c5fb77,Agost 2026,,TBD,Cursa Popular de Bagà,https://www.avaibooksports.com/inscripcion/cursa-popular-de-baga/inscripcion_datos/?lang=ca,8,,8km,,Bagà,BARCELONA,ACTIVA,2026-04-02T20:57:50.401640+00:00
c369e9facf1c,Agost 2026,,TBD,Cursa Campi qui Pugui,https://www.athleticevents.net/cursa/19a-cursa-popular-campi-qui-pugui-del-papiolet-497,10,130,10km D+130m,,El Papiolet (St.Jaume dels Domenys),TARRAGONA,ACTIVA,2026-04-02T20:57:50.401658+00:00
d70c79f71274,Agost 2026,,TBD,Cursa La Vespella de Gaià,https://www.athleticevents.net/cursa/xv-cursa-i-marxa-de-muntanya-vespella-de-gaia-491,14,,14km,,La Vespella de Gaià,TARRAGONA,ACTIVA,2026-04-02T20:57:50.401674+00:00
e1ef59ac3dc9,Agost 2026,,TBD,Montlude Skyrace,https://www.montludeskyrace.es/,32,2900,32km D+2900m,,Les,LLEIDA,ACTIVA,2026-04-02T20:57:50.401690+00:00
f9b80b46dde6,Agost 2026,,TBD,Montlude Skyrace,https://www.montludeskyrace.es/,10,500,10km D+500m,,Les,LLEIDA,ACTIVA,2026-04-02T20:57:50.401705+00:00
92317935ae42,Agost 2026,,TBD,Cursa Festa Major Roda de Berà,https://festamajorcursarodadebera.webnode.es/,7.3,40,"7,3km D+40m",,Roda de Berà,TARRAGONA,ACTIVA,2026-04-02T20:57:50.401721+00:00
7e56c59e0036,Agost 2026,,TBD,Marxa Camping La Borda del Pubill,https://xtsportevents.com/reglament-ca-marxa-la-borda/,5.5,200,"5,5km D+200m",,Ribera de Cardós,LLEIDA,ACTIVA,2026-04-02T20:57:50.401738+00:00
81b7f27efd51,Agost 2026,,TBD,Cursa Popular d'Amer,https://curses.cat/amer2025/,12,65,12km D+65m,,Amer,GIRONA,ACTIVA,2026-04-02T20:57:50.401754+00:00
e4b3ef8ce105,Agost 2026,,TBD,Cursa Popular d'Amer,https://curses.cat/amer2025/,6,23,6km D+23m,,Amer,GIRONA,ACTIVA,2026-04-02T20:57:50.401769+00:00
acebca796806,Agost 2026,,TBD,La Triscada,https://www.instagram.com/fmsenterada,6,215,6km D+215m,,Senterada,LLEIDA,ACTIVA,2026-04-02T20:57:50.401785+00:00
988e198fd162,Agost 2026,,TBD,Cursa del Gos,https://www.instagram.com/joventut_massoteres/,10,,10km,,Massoteres,LLEIDA,ACTIVA,2026-04-02T20:57:50.401802+00:00
9416a7af7d24,Agost 2026,,TBD,Cursa del Miner de Ferro,https://www.gem-malgrat.cat/esdeveniments/el-miner-de-ferro/inscripcions-per-a-la-cursa-del-miner-de-ferro-2025/,13,350,13km D+350m,,Malgrat de Mar,GIRONA,ACTIVA,2026-04-02T20:57:50.401818+00:00
7207477e2d90,Agost 2026,,TBD,Trail Nocturna Els Frares Encantats,https://www.cecostadauradatrail.com/trail-nocturna-els-frares-encantats,26,1032,26km D+1032m,,Poblet,TARRAGONA,ACTIVA,2026-04-02T20:57:50.401833+00:00
229d7de86cfa,Agost 2026,,TBD,Trail Nocturna Els Frares Encantats,https://www.cecostadauradatrail.com/trail-nocturna-els-frares-encantats,12,523,12km D+523m,,Poblet,TARRAGONA,ACTIVA,2026-04-02T20:57:50.401849+00:00
4dd2a77a882c,Agost 2026,,TBD,Trail Moixeró,https://www.avaibooksports.com/inscripcion/trail-moixero-36km-24km-i-12km/inscripcion_datos/,36,,36km,,Bagà,BARCELONA,ACTIVA,2026-04-02T20:57:50.401871+00:00
7ff5204c02c5,Agost 2026,,TBD,Trail Moixeró,https://www.avaibooksports.com/inscripcion/trail-moixero-36km-24km-i-12km/inscripcion_datos/,24,,24km,,Bagà,BARCELONA,ACTIVA,2026-04-02T20:57:50.401885+00:00
abfd5e7c59f3,Agost 2026,,TBD,Trail Moixeró,https://www.avaibooksports.com/inscripcion/trail-moixero-36km-24km-i-12km/inscripcion_datos/,12,,12km,,Bagà,BARCELONA,ACTIVA,2026-04-02T20:57:50.401899+00:00
6662b04a3bae,Agost 2026,,TBD,Cursa Blat de Moro,https://www.instagram.com/cursablatdemoro/,10,,10km,,Cabanes,GIRONA,ACTIVA,2026-04-02T20:57:50.401914+00:00
6a4313c7ec73,Agost 2026,,TBD,Trail Montbrió,https://www.instagram.com/trailmontbrio2024,13,500,13km D+500m,,Montbrió de la Marca,TARRAGONA,ACTIVA,2026-04-02T20:57:50.401928+00:00
cc9d20ca99d0,Agost 2026,,TBD,Trail Montbrió,https://www.instagram.com/trailmontbrio2024,6,200,6km D+200m,,Montbrió de la Marca,TARRAGONA,ACTIVA,2026-04-02T20:57:50.401943+00:00
b241f4cda75a,Agost 2026,,TBD,Vertical La Bandera,https://www.instagram.com/verticalbandera/,1.26,549,"1,26km D+549m",,La Guingueta d'Àneu,LLEIDA,ACTIVA,2026-04-02T20:57:50.401959+00:00
4a46f8eb409a,Agost 2026,,TBD,Cursa Muntanya Llagostera Trail,https://www.9hsports.cat/ca/informacio_cursa/995,8,,8km,,Llagostera,GIRONA,ACTIVA,2026-04-02T20:57:50.401975+00:00
6951dbcc72ca,Agost 2026,,TBD,Verticalp Skyrace,https://www.9hsports.cat/ca/informacio_cursa/975,7.4,1446,"7,4km D+1446m",,Alp,GIRONA,ACTIVA,2026-04-02T20:57:50.401991+00:00
aa714f0b6068,Agost 2026,,TBD,Bocafoscant Night Trail,https://bocafoscant.cat/,11.1,666,"11,1km D+666m",,La Guingueta d'Àneu,LLEIDA,ACTIVA,2026-04-02T20:57:50.402007+00:00
0fd820928e3a,Agost 2026,,TBD,Cursa 15 pobles,https://www.corsa15pobles.org/,21,1130,21km D+1130m,,Vielha,LLEIDA,ACTIVA,2026-04-02T20:57:50.402023+00:00
332d0e0f9d5c,Agost 2026,,TBD,Cursa 15 pobles,https://www.corsa15pobles.org/,11,491,11km D+491m,,Vielha,LLEIDA,ACTIVA,2026-04-02T20:57:50.402039+00:00
1b30e2a4e189,Agost 2026,,TBD,Cursa Tossal de les Tenalles,https://www.cursatossaldelestenalles.cat/,10,80,10km D+80m,,Sidamon,LLEIDA,ACTIVA,2026-04-02T20:57:50.402055+00:00
fe6bbfe5ebc5,Agost 2026,,TBD,Cursa Tossal de les Tenalles,https://www.cursatossaldelestenalles.cat/,5,43,5km D+43m,,Sidamon,LLEIDA,ACTIVA,2026-04-02T20:57:50.402071+00:00
d08a7c3742a0,Agost 2026,,TBD,Radikal Estana,https://radikalestana.cat/,12,600,12km D+600m,,Estana,LLEIDA,ACTIVA,2026-04-02T20:57:50.402088+00:00
949ab1086263,Agost 2026,,TBD,Cursa de Muntanya Capafonts,http://www.cursacapafonts.com/,13,690,13km D+690m,,Capafonts,TARRAGONA,ACTIVA,2026-04-02T20:57:50.402104+00:00
1e6c9b1a237c,Agost 2026,,TBD,Cursa muntanya Llagostera nocturna,https://www.9hsports.cat/ca/informacio_cursa/739/,8,,8km,,Llagostera,GIRONA,ACTIVA,2026-04-02T20:57:50.402120+00:00
8dbd523b1544,Setembre 2026,2026-09-05,05/09/2026,Burriac Atac,http://burriacatac.cat/,21.4,1090,"21,4km D+1090m",,Vilassar de Mar,BARCELONA,ACTIVA,2026-04-02T20:57:50.402362+00:00
af10f87a135d,Setembre 2026,2026-09-05,05/09/2026,Burriac Atac,http://burriacatac.cat/,15.7,650,"15,7km D+650m",,Vilassar de Mar,BARCELONA,ACTIVA,2026-04-02T20:57:50.402381+00:00
1012e8a3298d,Setembre 2026,2026-09-05,05/09/2026,Vertical Prat,https://www.circuitfer.cat/vertical-prat,5.5,764,"5,5km D+764m",,Fígols,LLEIDA,ACTIVA,2026-04-02T20:57:50.402398+00:00
b703c6954023,Setembre 2026,2026-09-06,06/09/2026,La Marrana Skyrace,https://cursalamarrana.com/,24.5,1900,"24,5km D+1900m",,Vallter,GIRONA,ACTIVA,2026-04-02T20:57:50.402414+00:00
42919372c65f,Setembre 2026,2026-09-06,06/09/2026,La Marrana Skyrace,https://cursalamarrana.com/,13,1100,13km D+1100m,,Vallter,GIRONA,ACTIVA,2026-04-02T20:57:50.402432+00:00
cb00970a83d9,Setembre 2026,2026-09-06,06/09/2026,La Marrana Skyrace,https://cursalamarrana.com/,11,880,11km D+880m,,Vallter,GIRONA,ACTIVA,2026-04-02T20:57:50.402449+00:00
d9bf602d6438,Setembre 2026,2026-09-06,06/09/2026,La Marrana Skyrace,https://cursalamarrana.com/,8,600,8km D+600m,,Vallter,GIRONA,ACTIVA,2026-04-02T20:57:50.402468+00:00
5e4cd99976fb,Setembre 2026,2026-09-19,19/09/2026,Taga 2040 EVO,https://taga2040.com/,28,2000,28km D+2000m,,Sant Joan de les Abadesses,GIRONA,ACTIVA,2026-04-02T20:57:50.402487+00:00
ec23ab3554b9,Setembre 2026,2026-09-19,19/09/2026,Taga 2040 EVO,https://taga2040.com/,15,900,15km D+900m,,Sant Joan de les Abadesses,GIRONA,ACTIVA,2026-04-02T20:57:50.402505+00:00
65adb9a48d7a,Setembre 2026,2026-09-19,19/09/2026,Taga 2040 EVO,https://taga2040.com/,9.7,500,"9,7km D+500m",,Sant Joan de les Abadesses,GIRONA,ACTIVA,2026-04-02T20:57:50.402524+00:00
73647f2f6124,Setembre 2026,2026-09-20,20/09/2026,Cursa Transfronterera,https://www.circuitfer.cat/,20,1500,20km D+1500m,,La Seu d'Urgell,LLEIDA,ACTIVA,2026-04-02T20:57:50.402544+00:00
d4a34b2df720,Setembre 2026,2026-09-27,27/09/2026,Pujada al Montsià,https://www.pujadamontsia.cat/,30,1880,30km D+1880m,,Alcanar,TARRAGONA,ACTIVA,2026-04-02T20:57:50.402562+00:00
e38a5b9dede6,Setembre 2026,2026-09-27,27/09/2026,Pujada al Montsià,https://www.pujadamontsia.cat/,15.5,651,"15,5km D+651m",,Alcanar,TARRAGONA,ACTIVA,2026-04-02T20:57:50.402582+00:00
0a46bf238ab2,Setembre 2026,2026-09-27,27/09/2026,Pujada al Montsià,https://www.pujadamontsia.cat/,12.5,490,"12,5km D+490m",,Alcanar,TARRAGONA,ACTIVA,2026-04-02T20:57:50.402601+00:00
4dda61775e79,Setembre 2026,,TBD,La Gurrinada,https://lagurrinada.com/,11.5,330,"11,5km D+330m",,Sant Maria de Martorelles,BARCELONA,ACTIVA,2026-04-02T20:57:50.402616+00:00
725b7a59e3dd,Setembre 2026,,TBD,Pedraforca Xtrail,https://misports.cat/carreras/pedraforca-xtrail/,41,2609,41km D+2609m,,Saldes,BARCELONA,ACTIVA,2026-04-02T20:57:50.402632+00:00
1dfd011bd3af,Setembre 2026,,TBD,Pedraforca Xtrail,https://misports.cat/carreras/pedraforca-xtrail/,26,1400,26km D+1400m,,Saldes,BARCELONA,ACTIVA,2026-04-02T20:57:50.402648+00:00
6a3769e54337,Setembre 2026,,TBD,Senglar Trail,https://senglartrail.blogspot.com/,19,800,19km D+800m,,Cubells,LLEIDA,ACTIVA,2026-04-02T20:57:50.402665+00:00
44fc1aa9edf0,Setembre 2026,,TBD,Folguerolenca Trail,https://www.9hsports.cat/ca/informacio_cursa/950,14,,14km,,Folgueroles,BARCELONA,ACTIVA,2026-04-02T20:57:50.402680+00:00
8c03bafe2111,Setembre 2026,,TBD,Duesaigües Trail Night,https://www.naturetime.es/ca/DUESAIGUES-TRAIL/,22,1176,22km D+1176m,,Duesaigües,TARRAGONA,ACTIVA,2026-04-02T20:57:50.402697+00:00
e779bce0cbef,Setembre 2026,,TBD,Duesaigües Trail Night,https://www.naturetime.es/ca/DUESAIGUES-TRAIL/,11,588,11km D+588m,,Duesaigües,TARRAGONA,ACTIVA,2026-04-02T20:57:50.402713+00:00
fbbef368c89e,Setembre 2026,,TBD,Duesaigües Trail Night,https://www.naturetime.es/ca/DUESAIGUES-TRAIL/,6,,6km,,Duesaigües,TARRAGONA,ACTIVA,2026-04-02T20:57:50.402728+00:00
